street	board	potBefore	toCall	position	stackBefore	action	holeCards
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9c4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8h9s
Preflop	-	6.500	2.500	Button	198.000	Call	8h9s
Flop	7s 6c 3s	16.000	7.000	Button	195.500	Raise:7.00	8h9s
Flop	7s 6c 3s	44.000	7.000	Button	181.500	Call	8h9s
Turn	7s 6c 3s 4d	76.500	25.500	Button	174.500	Call	8h9s
River	7s 6c 3s 4d 6d	153.000	51.000	Button	149.000	Fold	8h9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2dJd
Flop	Qs 8h 3d	5.000	0.000	BigBlind	197.500	Check	2dJd
Flop	Qs 8h 3d	7.500	2.500	BigBlind	197.500	Fold	2dJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d8d
Preflop	-	5.000	1.000	Button	198.000	Call	5d8d
Flop	8c 4d 3d	9.000	3.000	Button	197.000	Raise:6.00	5d8d
Flop	8c 4d 3d	30.000	6.000	Button	188.000	Raise:90.00	5d8d
Flop	8c 4d 3d	306.000	90.000	Button	92.000	Raise:2.00	5d8d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6c8d
Flop	Th Td 8c	5.000	0.000	BigBlind	197.500	Check	6c8d
Flop	Th Td 8c	9.000	4.000	BigBlind	197.500	Call	6c8d
Turn	Th Td 8c Jc	13.000	0.000	BigBlind	193.500	Check	6c8d
Turn	Th Td 8c Jc	23.000	10.000	BigBlind	193.500	Fold	6c8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KdAh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KdAh
Preflop	-	51.000	15.000	Button	182.000	Call	KdAh
Flop	Jd Td 5d	115.500	49.500	Button	167.000	Fold	KdAh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kd5s
Flop	Ah Kh 6h	6.000	0.000	BigBlind	197.000	Check	Kd5s
Flop	Ah Kh 6h	10.500	4.500	BigBlind	197.000	Fold	Kd5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d3h
Preflop	-	6.500	2.500	Button	198.000	Fold	4d3h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3c3s
Flop	9d 5h 5c	5.000	0.000	BigBlind	197.500	Check	3c3s
Flop	9d 5h 5c	7.500	2.500	BigBlind	197.500	Call	3c3s
Turn	9d 5h 5c Jd	10.000	0.000	BigBlind	195.000	Check	3c3s
Turn	9d 5h 5c Jd	15.000	5.000	BigBlind	195.000	Fold	3c3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcTh
Preflop	-	5.000	1.000	Button	198.000	Call	TcTh
Flop	9c 4h 3c	10.500	4.500	Button	197.000	Raise:4.50	TcTh
Flop	9c 4h 3c	38.500	14.500	Button	188.000	Call	TcTh
Turn	9c 4h 3c Js	93.000	40.000	Button	173.500	Call	TcTh
River	9c 4h 3c Js 5c	199.500	66.500	Button	133.500	Fold	TcTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7c7h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7c7h
Flop	Qd Jd 2h	25.000	0.000	BigBlind	187.500	Check	7c7h
Flop	Qd Jd 2h	44.000	19.000	BigBlind	187.500	Fold	7c7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dJd
Preflop	-	5.000	1.000	Button	198.000	Call	5dJd
Flop	As 9d 8c	9.000	3.000	Button	197.000	Fold	5dJd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6c9c
Flop	Qs 9h 7d	6.000	0.000	BigBlind	197.000	Raise:3.00	6c9c
Flop	Qs 9h 7d	15.000	3.000	BigBlind	194.000	Raise:18.00	6c9c
Flop	Qs 9h 7d	72.000	18.000	BigBlind	173.000	Call	6c9c
Turn	Qs 9h 7d Th	90.000	0.000	BigBlind	155.000	Check	6c9c
Turn	Qs 9h 7d Th	135.000	45.000	BigBlind	155.000	Fold	6c9c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3dAd
Preflop	-	5.000	1.000	Button	198.000	Call	3dAd
Flop	4s 4h 3s	9.000	3.000	Button	197.000	Raise:12.00	3dAd
Flop	4s 4h 3s	48.000	12.000	Button	182.000	Call	3dAd
Turn	4s 4h 3s Ac	105.000	45.000	Button	170.000	Call	3dAd
River	4s 4h 3s Ac 2h	262.500	112.500	Button	125.000	Fold	3dAd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Qh8s
Flop	Ac Js 7s	6.000	0.000	BigBlind	197.000	Check	Qh8s
Flop	Ac Js 7s	10.500	4.500	BigBlind	197.000	Fold	Qh8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc3d
Preflop	-	5.000	1.000	Button	198.000	Fold	Tc3d
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	6dTd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	6dTd
Flop	Ks 6c 4c	36.000	0.000	BigBlind	182.000	Check	6dTd
Flop	Ks 6c 4c	63.000	27.000	BigBlind	182.000	Fold	6dTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cQd
Preflop	-	5.000	1.000	Button	198.000	Fold	6cQd
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2h7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6d8s
Preflop	-	6.500	2.500	Button	198.000	Call	6d8s
Flop	8c 7d 7c	13.500	4.500	Button	195.500	Call	6d8s
Turn	8c 7d 7c Js	27.000	9.000	Button	191.000	Fold	6d8s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	7c4s
Preflop	-	1.500	0.500	Button	199.500	Fold	8d2h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	TcTd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	TcTd
Flop	Jh 5h 4c	36.000	0.000	BigBlind	182.000	Check	TcTd
Flop	Jh 5h 4c	63.000	27.000	BigBlind	182.000	Fold	TcTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac6s
Preflop	-	6.500	2.500	Button	198.000	Call	Ac6s
Flop	7h 5c 2d	13.500	4.500	Button	195.500	Fold	Ac6s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	2sQs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	2sQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3hTh
Preflop	-	5.000	1.000	Button	198.000	Call	3hTh
Flop	Ac Ks Kc	9.000	3.000	Button	197.000	Fold	3hTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3h7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcKd
Preflop	-	5.000	1.000	Button	198.000	Call	TcKd
Flop	Kc 9s 6s	9.000	3.000	Button	197.000	Call	TcKd
Turn	Kc 9s 6s 6c	18.000	6.000	Button	194.000	Call	TcKd
River	Kc 9s 6s 6c Qh	36.000	12.000	Button	188.000	Call	TcKd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc7h
Flop	Ad 8c 3c	5.000	0.000	BigBlind	197.500	Check	Qc7h
Flop	Ad 8c 3c	9.000	4.000	BigBlind	197.500	Fold	Qc7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad3h
Preflop	-	5.000	1.000	Button	198.000	Call	Ad3h
Flop	As 8s 2s	9.000	3.000	Button	197.000	Call	Ad3h
Turn	As 8s 2s 9c	18.000	6.000	Button	194.000	Call	Ad3h
River	As 8s 2s 9c 2h	36.000	12.000	Button	188.000	Call	Ad3h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qd7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dAh
Preflop	-	5.000	1.000	Button	198.000	Call	5dAh
Flop	As Jc 9s	9.000	3.000	Button	197.000	Call	5dAh
Turn	As Jc 9s 7h	18.000	6.000	Button	194.000	Call	5dAh
River	As Jc 9s 7h 2c	36.000	12.000	Button	188.000	Call	5dAh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5d8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ah2s
Preflop	-	5.000	1.000	Button	198.000	Call	Ah2s
Flop	Ks 5c 2d	9.000	3.000	Button	197.000	Call	Ah2s
Turn	Ks 5c 2d 5d	18.000	6.000	Button	194.000	Call	Ah2s
River	Ks 5c 2d 5d Ac	36.000	12.000	Button	188.000	Call	Ah2s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9sTs
Flop	Qc 5s 4h	6.000	0.000	BigBlind	197.000	Check	9sTs
Flop	Qc 5s 4h	10.500	4.500	BigBlind	197.000	Call	9sTs
Turn	Qc 5s 4h 7h	15.000	0.000	BigBlind	192.500	Check	9sTs
Turn	Qc 5s 4h 7h	26.500	11.500	BigBlind	192.500	Fold	9sTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2dKh
Preflop	-	5.000	1.000	Button	198.000	Call	2dKh
Flop	Kc Ts 8d	9.000	3.000	Button	197.000	Call	2dKh
Turn	Kc Ts 8d 3c	18.000	6.000	Button	194.000	Call	2dKh
River	Kc Ts 8d 3c Kd	36.000	12.000	Button	188.000	Call	2dKh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4cQd
Flop	Kc Td 2d	5.000	0.000	BigBlind	197.500	Check	4cQd
Flop	Kc Td 2d	9.000	4.000	BigBlind	197.500	Fold	4cQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2c2h
Preflop	-	5.000	1.000	Button	198.000	Call	2c2h
Flop	As 7s 6h	10.500	4.500	Button	197.000	Call	2c2h
Turn	As 7s 6h Jh	26.500	11.500	Button	192.500	Fold	2c2h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9c8s
Flop	Jh 7s 7c	6.000	0.000	BigBlind	197.000	Check	9c8s
Flop	Jh 7s 7c	10.500	4.500	BigBlind	197.000	Call	9c8s
Turn	Jh 7s 7c 4d	15.000	0.000	BigBlind	192.500	Check	9c8s
Turn	Jh 7s 7c 4d	26.500	11.500	BigBlind	192.500	Fold	9c8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cKs
Preflop	-	5.000	1.000	Button	198.000	Call	7cKs
Flop	As 8s 8c	10.500	4.500	Button	197.000	Call	7cKs
Turn	As 8s 8c Ac	26.500	11.500	Button	192.500	Call	7cKs
River	As 8s 8c Ac 7d	66.500	28.500	Button	181.000	Fold	7cKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Tc6s
Flop	Ad Td 9c	5.000	0.000	BigBlind	197.500	Check	Tc6s
Flop	Ad Td 9c	9.000	4.000	BigBlind	197.500	Fold	Tc6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5hTh
Preflop	-	5.000	1.000	Button	198.000	Call	5hTh
Flop	Kc Jh 9c	10.500	4.500	Button	197.000	Call	5hTh
Turn	Kc Jh 9c Kd	26.500	11.500	Button	192.500	Fold	5hTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	7cJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c5h
Preflop	-	6.500	2.500	Button	198.000	Fold	8c5h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Th6s
Preflop	-	1.500	0.500	Button	199.500	Fold	2c3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8c5h
Flop	Qh 9d 3c	5.000	0.000	BigBlind	197.500	Check	8c5h
Flop	Qh 9d 3c	9.000	4.000	BigBlind	197.500	Fold	8c5h
Preflop	-	1.500	0.500	Button	199.500	Fold	3h8s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5h8s
Flop	Ah Jc 4c	5.000	0.000	BigBlind	197.500	Check	5h8s
Flop	Ah Jc 4c	7.500	2.500	BigBlind	197.500	Fold	5h8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2s8s
Preflop	-	5.000	1.000	Button	198.000	Call	2s8s
Flop	Ac 4c 2c	9.000	3.000	Button	197.000	Fold	2s8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9cKh
Flop	6d 5s 4d	6.000	0.000	BigBlind	197.000	Check	9cKh
Flop	6d 5s 4d	10.500	4.500	BigBlind	197.000	Fold	9cKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc2s
Preflop	-	6.500	2.500	Button	198.000	Call	Kc2s
Flop	Ts 8c 2d	16.000	7.000	Button	195.500	Call	Kc2s
Turn	Ts 8c 2d Ah	40.500	17.500	Button	188.500	Call	Kc2s
River	Ts 8c 2d Ah 7s	87.000	29.000	Button	171.000	Fold	Kc2s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	9sAs
Preflop	-	27.000	9.000	BigBlind	191.000	Call	9sAs
Flop	8c 7d 6s	36.000	0.000	BigBlind	182.000	Raise:36.00	9sAs
Flop	8c 7d 6s	144.000	36.000	BigBlind	146.000	Raise:110.00	9sAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad5s
Preflop	-	5.000	1.000	Button	198.000	Call	Ad5s
Flop	Ks Qd Td	10.500	4.500	Button	197.000	Raise:4.50	Ad5s
Flop	Ks Qd Td	28.500	4.500	Button	188.000	Call	Ad5s
Turn	Ks Qd Td 7d	49.500	16.500	Button	183.500	Call	Ad5s
River	Ks Qd Td 7d 8c	99.000	33.000	Button	167.000	Raise:134.00	Ad5s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4hJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td9s
Preflop	-	5.000	1.000	Button	198.000	Call	Td9s
Flop	9c 8h 4h	9.000	3.000	Button	197.000	Call	Td9s
Turn	9c 8h 4h Ad	18.000	6.000	Button	194.000	Call	Td9s
River	9c 8h 4h Ad Jc	36.000	12.000	Button	188.000	Call	Td9s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6cKs
Flop	9s 6s 2c	6.000	0.000	BigBlind	197.000	Check	6cKs
Flop	9s 6s 2c	10.500	4.500	BigBlind	197.000	Call	6cKs
Turn	9s 6s 2c 2d	15.000	0.000	BigBlind	192.500	Check	6cKs
Turn	9s 6s 2c 2d	26.500	11.500	BigBlind	192.500	Call	6cKs
River	9s 6s 2c 2d 4d	38.000	0.000	BigBlind	181.000	Check	6cKs
River	9s 6s 2c 2d 4d	66.500	28.500	BigBlind	181.000	Call	6cKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h3s
Preflop	-	5.000	1.000	Button	198.000	Call	3h3s
Flop	Ks 7s 7c	9.000	3.000	Button	197.000	Call	3h3s
Turn	Ks 7s 7c 6h	18.000	6.000	Button	194.000	Call	3h3s
River	Ks 7s 7c 6h Qd	36.000	12.000	Button	188.000	Fold	3h3s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Qc9s
Flop	5d 4h 2h	6.000	0.000	BigBlind	197.000	Check	Qc9s
Flop	5d 4h 2h	10.500	4.500	BigBlind	197.000	Fold	Qc9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dAs
Preflop	-	5.000	1.000	Button	198.000	Call	4dAs
Flop	Ac 7d 7c	9.000	3.000	Button	197.000	Call	4dAs
Turn	Ac 7d 7c Ad	18.000	6.000	Button	194.000	Call	4dAs
River	Ac 7d 7c Ad Jc	36.000	12.000	Button	188.000	Raise:24.00	4dAs
River	Ac 7d 7c Ad Jc	120.000	24.000	Button	152.000	Call	4dAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5dTd
Flop	Jh 6d 3s	6.000	0.000	BigBlind	197.000	Check	5dTd
Flop	Jh 6d 3s	10.500	4.500	BigBlind	197.000	Fold	5dTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d3s
Preflop	-	5.000	1.000	Button	198.000	Fold	5d3s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	9c5d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac7h
Preflop	-	5.000	1.000	Button	198.000	Call	Ac7h
Flop	Qh 8c 4s	9.000	3.000	Button	197.000	Call	Ac7h
Turn	Qh 8c 4s Ts	18.000	6.000	Button	194.000	Fold	Ac7h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Ad6h
Flop	9c 7s 5c	6.000	0.000	BigBlind	197.000	Check	Ad6h
Flop	9c 7s 5c	10.500	4.500	BigBlind	197.000	Call	Ad6h
Turn	9c 7s 5c 6c	15.000	0.000	BigBlind	192.500	Check	Ad6h
Turn	9c 7s 5c 6c	26.500	11.500	BigBlind	192.500	Fold	Ad6h
Preflop	-	1.500	0.500	Button	199.500	Fold	9c2h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	JdQd
Preflop	-	27.000	9.000	BigBlind	191.000	Call	JdQd
Flop	8h 3s 2s	36.000	0.000	BigBlind	182.000	Raise:9.00	JdQd
Flop	8h 3s 2s	88.000	34.000	BigBlind	173.000	Fold	JdQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AdKs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	AdKs
Preflop	-	51.000	15.000	Button	182.000	Call	AdKs
Flop	Ah 6s 5s	99.000	33.000	Button	167.000	Call	AdKs
Turn	Ah 6s 5s 3s	198.000	66.000	Button	134.000	Call	AdKs
River	Ah 6s 5s 3s 4c	332.000	68.000	Button	68.000	Call	AdKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6cKs
Flop	Kh Jd 8h	5.000	0.000	BigBlind	197.500	Check	6cKs
Flop	Kh Jd 8h	9.000	4.000	BigBlind	197.500	Call	6cKs
Turn	Kh Jd 8h Qd	13.000	0.000	BigBlind	193.500	Check	6cKs
Turn	Kh Jd 8h Qd	23.000	10.000	BigBlind	193.500	Fold	6cKs
Preflop	-	1.500	0.500	Button	199.500	Fold	9c2h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	TdJh
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	TdJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d9s
Preflop	-	5.000	1.000	Button	198.000	Call	4d9s
Flop	Jh 9d 7d	9.000	3.000	Button	197.000	Fold	4d9s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3s8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6c6h
Preflop	-	5.000	1.000	Button	198.000	Call	6c6h
Flop	Ks 6d 2c	9.000	3.000	Button	197.000	Raise:12.00	6c6h
Flop	Ks 6d 2c	48.000	12.000	Button	182.000	Call	6c6h
Turn	Ks 6d 2c 7c	90.000	30.000	Button	170.000	Call	6c6h
River	Ks 6d 2c 7c 2h	180.000	60.000	Button	140.000	Raise:80.00	6c6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jd4s
Flop	Jh 4c 2s	5.000	0.000	BigBlind	197.500	Raise:2.50	Jd4s
Flop	Jh 4c 2s	12.500	2.500	BigBlind	195.000	Raise:15.00	Jd4s
Flop	Jh 4c 2s	60.000	15.000	BigBlind	177.500	Call	Jd4s
Turn	Jh 4c 2s Ts	75.000	0.000	BigBlind	162.500	Raise:7.50	Jd4s
Turn	Jh 4c 2s Ts	97.500	7.500	BigBlind	155.000	Raise:147.50	Jd4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c6s
Preflop	-	5.000	1.000	Button	198.000	Fold	9c6s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JcJh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	JcJh
Flop	Kc 7d 3s	25.000	0.000	BigBlind	187.500	Check	JcJh
Flop	Kc 7d 3s	44.000	19.000	BigBlind	187.500	Call	JcJh
Turn	Kc 7d 3s 8d	63.000	0.000	BigBlind	168.500	Check	JcJh
Turn	Kc 7d 3s 8d	110.500	47.500	BigBlind	168.500	Call	JcJh
River	Kc 7d 3s 8d Th	158.000	0.000	BigBlind	121.000	Check	JcJh
River	Kc 7d 3s 8d Th	276.500	118.500	BigBlind	121.000	Fold	JcJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cKh
Preflop	-	6.500	2.500	Button	198.000	Call	6cKh
Flop	8d 3s 2s	16.000	7.000	Button	195.500	Fold	6cKh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2cKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QhTs
Preflop	-	5.000	1.000	Button	198.000	Call	QhTs
Flop	Ah Js 6c	9.000	3.000	Button	197.000	Raise:6.00	QhTs
Flop	Ah Js 6c	30.000	6.000	Button	188.000	Call	QhTs
Turn	Ah Js 6c Qd	54.000	18.000	Button	182.000	Fold	QhTs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	Td3s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4d6s
Preflop	-	5.000	1.000	Button	198.000	Call	4d6s
Flop	9s 8h 4c	10.500	4.500	Button	197.000	Call	4d6s
Turn	9s 8h 4c 3h	26.500	11.500	Button	192.500	Call	4d6s
River	9s 8h 4c 3h Qh	66.500	28.500	Button	181.000	Fold	4d6s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	3dAd
Flop	Qh 9s 6c	6.000	0.000	BigBlind	197.000	Check	3dAd
Flop	Qh 9s 6c	10.500	4.500	BigBlind	197.000	Fold	3dAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd2s
Preflop	-	5.000	1.000	Button	198.000	Call	Qd2s
Flop	Jh 7h 6d	9.000	3.000	Button	197.000	Fold	Qd2s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2dJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cAs
Preflop	-	5.000	1.000	Button	198.000	Call	5cAs
Flop	Qd 7s 7c	9.000	3.000	Button	197.000	Fold	5cAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8dAd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	8dAd
Flop	Jd 7c 6c	25.000	0.000	BigBlind	187.500	Check	8dAd
Flop	Jd 7c 6c	44.000	19.000	BigBlind	187.500	Call	8dAd
Turn	Jd 7c 6c 7h	63.000	0.000	BigBlind	168.500	Check	8dAd
Turn	Jd 7c 6c 7h	94.500	31.500	BigBlind	168.500	Fold	8dAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2s6s
Preflop	-	5.000	1.000	Button	198.000	Call	2s6s
Flop	Jd 9h 2c	9.000	3.000	Button	197.000	Call	2s6s
Turn	Jd 9h 2c Js	18.000	6.000	Button	194.000	Call	2s6s
River	Jd 9h 2c Js Jh	36.000	12.000	Button	188.000	Call	2s6s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2cKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kh2s
Preflop	-	5.000	1.000	Button	198.000	Fold	Kh2s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5cTd
Flop	9h 9d 7c	5.000	0.000	BigBlind	197.500	Check	5cTd
Flop	9h 9d 7c	7.500	2.500	BigBlind	197.500	Fold	5cTd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c9h
Preflop	-	5.000	1.000	Button	198.000	Call	8c9h
Flop	8h 6h 5c	9.000	3.000	Button	197.000	Call	8c9h
Turn	8h 6h 5c Qc	18.000	6.000	Button	194.000	Call	8c9h
River	8h 6h 5c Qc 6d	36.000	12.000	Button	188.000	Call	8c9h
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6d7s
Flop	5c 3s 3d	6.000	0.000	BigBlind	197.000	Check	6d7s
Flop	5c 3s 3d	10.500	4.500	BigBlind	197.000	Call	6d7s
Turn	5c 3s 3d Js	15.000	0.000	BigBlind	192.500	Check	6d7s
Turn	5c 3s 3d Js	26.500	11.500	BigBlind	192.500	Fold	6d7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9cJh
Preflop	-	6.500	2.500	Button	198.000	Call	9cJh
Flop	7s 6c 2h	16.000	7.000	Button	195.500	Call	9cJh
Turn	7s 6c 2h Jc	40.500	17.500	Button	188.500	Call	9cJh
River	7s 6c 2h Jc Ah	101.500	43.500	Button	171.000	Call	9cJh
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	8dTd
