hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
1478	Button	8cQc	6c7s	6d4d2d5s9s	-250	-2.500	4	4	b250c/kk/kk/kk
1479	BigBlind	QsAs	2sKs	Td6s2d9d5s	-900	-9.000	4	5	b200b450c/b450c/kk/kk
1480	Button	9sKs	Ad4s	QdJc4h4c2d	-600	-6.000	4	5	b300c/kb300c/kk/kk
1481	BigBlind	9c6h	ThKh	Qh8c3h9s5c	750	7.500	4	5	b200b300c/kk/b450c/b1150f
1482	Button	Ac2h	8c4s		100	1.000	1	1	b250f
1483	BigBlind	3hTh	Ad2s	Qh7h7c4sQd	-7950	-79.500	6	7	b200b300c/b450b1500b2550c/kb2550b5100c/kk
1484	Button	4dAh	4c6d		100	1.000	1	1	b300f
1485	BigBlind	6hKs	2dJd	KhKdTc	300	3.000	2	3	b200b300c/b450f
1486	Button	2cQs	9cQh	As4d3c	250	2.500	2	3	b250c/kb250f
1487	BigBlind	8cJc	QdAh	AsKs3c5h2c	-1800	-18.000	5	6	b200b300c/b300b900b1500c/kk/kk
1488	Button	9cKs	4cQh	6h6d3s	250	2.500	2	3	b250c/kb250f
1489	BigBlind	8dJs	2c5d		50	0.500	0	1	f
1490	Button	3sKs	4c6h	Ac7h5d8dJc	-1000	-10.000	4	6	b250c/kb250c/kb500c/kk
1491	BigBlind	Jd6s	Jc3d	Tc8c4d	300	3.000	2	3	b200b300c/b300f
1492	Button	Tc5s	Ac9s	AhQsThQd5h	-3150	-31.500	4	7	b250c/kb250c/kb750c/kb1900c
1493	BigBlind	Kd9s	5cQh	QcJs9h2d	600	6.000	3	4	b200b300c/b300c/b600f
1494	Button	JhKh	6c7h	Kc5d4d2hJd	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
1495	BigBlind	5c8c	7dKd	KhQc9hQd8h	1800	18.000	5	6	b200b300c/b300c/kk/kb1200b2400f
1496	Button	Kc8s	Ah9s	As7h6h7d6c	-1500	-15.000	4	6	b250c/kb250c/kk/b500b1000c
1497	BigBlind	5c7d	2h6h		200	2.000	1	2	b200b300f
1498	Button	6d5s	5cTs	AsJc9s	500	5.000	2	3	b250c/b250b500f
1499	BigBlind	7dKh	Ac9s	4h3h2d9h2h	2100	21.000	5	6	b200b300c/kk/kb900b1800c/b3150f
1500	Button	TsQs	2c6d		100	1.000	1	1	b250f
1501	BigBlind	KcQs	2c4d		50	0.500	0	1	f
1502	Button	6d3s	9cTh	Ah7c6cTcQs	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
1503	BigBlind	7c3d	KhQs	Jd5d4s7h	500	5.000	4	5	b200b300c/kb100b200c/b750f
1504	Button	9d8h	8c3s		100	1.000	1	1	b250f
1505	BigBlind	Ad9h	Qc6d	As9c2d	300	3.000	2	3	b200b300c/b450f
1506	Button	5c9d	Kc8h		750	7.500	2	2	b250b750b1250f
1507	BigBlind	Tc7s	2dKs	As7d6s	300	3.000	2	3	b200b300c/b300f
1508	Button	Qd5s	Jc7s	8d6h5c	1000	10.000	3	4	b250c/kb250b750b1250f
1509	BigBlind	4c5d	8d5h		200	2.000	1	2	b200b300f
1510	Button	AdAh	7hQh		900	9.000	2	2	b300b900b1800f
1511	BigBlind	JhKh	4h7h	AsQsJc8s	1800	18.000	4	5	b200b300c/b300c/kb1200b2400f
1512	Button	Qh5s	6c3h		100	1.000	1	1	b250f
1513	BigBlind	Ad5s	3d9s		50	0.500	0	1	f
1514	Button	Td4h	Ac6h	AsQsTh5c4s	3150	31.500	4	7	b250c/kb250c/kb750c/kb1900c
1515	BigBlind	3dJs	9h4s	AcKc2c8s2s	500	5.000	5	6	b200b300c/kk/kb100b200c/kk
1516	Button	6d2s	7cAs	KsKc6c3s	650	6.500	3	5	b250c/kb400c/kb1000f
1517	BigBlind	JcKh	5h7s	Js9c3c	300	3.000	2	3	b200b300c/b450f
1518	Button	QcKc	ThQh	KsKd8h	300	3.000	2	3	b300c/kb450f
1519	BigBlind	5c8d	6c9c	Js7s6d	300	3.000	2	3	b200b300c/b300f
1520	Button	8c8s	6h9h	Js7h6dKd	750	7.500	3	5	b300c/kb450c/kb1150f
1521	BigBlind	4hQs	3hTh	8c7s4c	300	3.000	2	3	b200b300c/b300f
1522	Button	7hTh	5s9s	Ac4c3dQh	500	5.000	3	4	b250c/kk/b250b500f
1523	BigBlind	7dQh	Jc5s	Qc8d4c	300	3.000	2	3	b200b300c/b450f
1524	Button	7c6s	5d8h	7s7h5h	500	5.000	2	3	b250c/b250b800f
1525	BigBlind	6d5h	2c2h	9d8s8c3hJc	-600	-6.000	4	5	b200b300c/kk/b300c/kk
1526	Button	KcKd	8d3h		100	1.000	1	1	b300f
1527	BigBlind	6cTs	6hKh	Ad9d6d9hQc	0	0.000	4	5	b200b300c/kk/kk/kk
1528	Button	AdTh	6d6h	KhJs3s9c	600	6.000	3	5	b300c/kb300c/kb600f
1529	BigBlind	4hQs	7s9s	KhTs5cJc	1800	18.000	4	5	b200b300c/kk/kb1500b3000f
1530	Button	Ad3h	9cJs	Th7c5hQh2c	1500	15.000	4	6	b250c/kb250c/kk/b1000b2000f
1531	BigBlind	TcJh	3hTh	Ah4d2h4s	1200	12.000	5	6	b200b300c/kb100b200c/kb700b1400f
1532	Button	6c9c	4dTd	Kc8c3s	250	2.500	2	3	b250c/kb250f
1533	BigBlind	9cTs	8s9s	Ah7d5d3hQd	4300	43.000	6	7	b200b300c/kk/kb100b200c/kb1900b3800c
1534	Button	9c5d	Jd3s	AsAd9s	500	5.000	2	3	b250c/b250b500f
1535	BigBlind	7cAd	QhQs	AsTs6dKs9c	20000	200.000	4	5	b200b300b1800b3300c/b4950c/b11750c/
1536	Button	Qc4h	Kh7s	Td8h5s	250	2.500	2	3	b250c/kb250f
1537	BigBlind	Qd4s	QhJs	9h8h5d2h7d	-6000	-60.000	5	6	b200b300c/b300c/b600c/kb2400b4800c
1538	Button	3cJc	Ad2h	9c7d4dQs	500	5.000	3	4	b250c/kk/b250b500f
1539	BigBlind	9h5s	QcTd	4s3s3dKc2s	-300	-3.000	4	5	b200b300c/kk/kk/kk
1540	Button	3dJh	Qh9s	TsTh2dKc3c	1500	15.000	5	7	b250c/kb250b750b1250c/kk/kb2250f
1541	BigBlind	8dTh	KcJh		1800	18.000	2	3	b200b300b1800b3300f
1542	Button	3d2h	3hJh	8h4h4d8d9d	-300	-3.000	4	5	ck/kk/b100b200c/kk
1543	BigBlind	7cKc	9d9h	Ks5s4d8hTc	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
1544	Button	Ah3s	Tc5h		100	1.000	1	1	b300f
1545	BigBlind	3h2s	Tc3d	7d5h2d	300	3.000	2	3	b200b300c/b450f
1546	Button	7c6d	5c7d	Tc5d3c8hAc	-500	-5.000	4	5	b250c/kb250c/kk/kk
1547	BigBlind	5sKs	8dAs	8h6d3s4h6s	-1800	-18.000	5	6	b200b300c/b300c/kb600b1200c/kk
1548	Button	9dTd	3cQs	AhTh5d	250	2.500	2	3	b250c/kb400f
1549	BigBlind	5h7h	2cJc	Jh5c4cThKd	-20000	-200.000	5	5	b200b300c/b450c/b750b4650b8550b19250c/
1550	Button	KdTs	Jd3s	8s5s5h	250	2.500	2	3	b250c/kb250f
1551	BigBlind	3hQs	9c6d	Jh8d5dKhKs	1900	19.000	6	7	b200b300c/kb100b200c/kb700b1400c/kk
1552	Button	Jd9h	AdKs	AhTc7h9c6d	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
1553	BigBlind	9dQs	2cTd	KhQc2h	300	3.000	2	3	b200b300c/b450f
1554	Button	7cTs	6d3s		100	1.000	1	1	b250f
1555	BigBlind	2s9s	5dKd		1800	18.000	2	3	b200b300b1800b3300f
1556	Button	3sAs	9c8s	Js6h3c	250	2.500	2	3	b250c/kb400f
1557	BigBlind	KhQs	2d4s		50	0.500	0	1	f
1558	Button	3c5d	2hKh	6c4h3h7h9c	-20000	-200.000	5	6	b250c/b250b800b2750b5800c/kb9100b13950c/
1559	BigBlind	Td5h	Tc4s		200	2.000	1	2	b200b300f
1560	Button	TdAs	9h9s	AhKdKc5d2s	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
1561	BigBlind	6d4s	8c9d	KsQs8h2cAc	-300	-3.000	4	5	b200b300c/kk/kk/kk
1562	Button	Td2s	JhAs	5d4h4cAc8d	-1750	-17.500	5	6	b250b750b1250c/kk/kk/b250b500c
1563	BigBlind	4s8s	2h4h	9d3h3dTdQd	400	4.000	5	6	b200b300c/kk/kk/kb100b200f
1564	Button	Ah6s	Td8s	Th7h4h3cQh	1300	13.000	4	7	b250c/kb400c/kb650c/kb1950f
1565	BigBlind	5c8s	3dQd	Th6s3s4dKh	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
1566	Button	5h6s	6cTc	QsJh5d	250	2.500	2	3	b250c/kb250f
1567	BigBlind	5c8d	3dJs	4s3h2d	300	3.000	2	3	b200b300c/b300f
1568	Button	5hJh	7d9s		750	7.500	2	2	b250b750b1250f
1569	BigBlind	7s9s	9d3h		50	0.500	0	1	f
1570	Button	Kc6s	4d9s	KhQd7h	250	2.500	2	3	b250c/kb400f
1571	BigBlind	7d9s	2c6h		50	0.500	0	1	f
1572	Button	6c7s	JdTs	Ac9d2cKc3h	-250	-2.500	4	4	b250c/kk/kk/kk
1573	BigBlind	AcKs	5c7c	JdTs7dQh	900	9.000	3	4	b200b450c/b450c/b1350f
1574	Button	3c3d	7h4s		100	1.000	1	1	b250f
1575	BigBlind	3s9s	8h7s	KdQc3h2s	600	6.000	3	4	b200b300c/b300c/b600f
1576	Button	6d9d	JsAs	5h4s4d3c4c	-1750	-17.500	5	6	b250b750b1250c/b250b500c/kk/kk
1577	BigBlind	5d7s	Td9h	AdJc3dKh	1200	12.000	4	5	b200b300c/b300c/kb600b1200f
1578	Button	2c9c	KdTs	Qc6h5hJcAc	10100	101.000	5	7	b250c/kk/b250b500c/kb1150b5250b9350c
1579	BigBlind	9cQs	4h8s	6s4c2s9d	300	3.000	3	4	b200b300c/kk/b450f
1580	Button	5h5s	8c3s		100	1.000	1	1	b300f
1581	BigBlind	5d5s	2hJs	Kc9d4d	300	3.000	2	3	b200b300c/b300f
1582	Button	4c4h	AcTs	Kh7s6s	300	3.000	2	3	b300c/kb450f
1583	BigBlind	JdAs	Qh4s	9s8s3h	300	3.000	2	3	b200b300c/b300f
1584	Button	5c2d	TcKc	Qc8s6dTd3c	-7750	-77.500	5	6	b250b750b1250c/kk/b3250b6500c/kk
1585	BigBlind	8h8s	9c2h		50	0.500	0	1	f
1586	Button	7sTs	2sJs	Qc8s7h	250	2.500	2	3	b250c/kb400f
1587	BigBlind	2dKs	3c6h		200	2.000	1	2	b200b300f
1588	Button	3d5s	Kd7h	JdTs2cKh7c	-750	-7.500	5	5	b250c/kk/kk/b250b500b2750f
1589	BigBlind	3h9h	6hJh	Ac6s2c5s	600	6.000	3	4	b200b300c/b300c/b600f
1590	Button	Tc2d	6c4h	QhThTd	250	2.500	2	3	b250c/kb400f
1591	BigBlind	KdQs	4cAs	7c5c3s8s2s	-1900	-19.000	6	7	b200b300c/kb100b200c/kk/kb700b1400c
1592	Button	6cAh	6d3s		100	1.000	1	1	b250f
1593	BigBlind	Td6h	9c4d	JsJc2h	400	4.000	3	4	b200b300c/kb100b200f
1594	Button	QcKd	Tc3h		100	1.000	1	1	b250f
1595	BigBlind	Ac2d	QhTs	Qc9c6s3s7s	-500	-5.000	5	6	b200b300c/kk/kb100b200c/kk
1596	Button	5dQh	Qd9s	Ad6h6dQs2d	1250	12.500	4	7	b250c/kb250c/kb750c/kb1900f
1597	BigBlind	3c3h	7d8s	JhTs7c3dKd	750	7.500	4	5	b200b300c/kk/b450c/b1150f
1598	Button	2h5s	6hJs	Ac4d2s	100	1.000	2	3	ck/kb100f
1599	BigBlind	6d5h	JcKh		1800	18.000	2	3	b200b300b1800b3300f
1600	Button	7c3h	9sJs	QsJd5h4hAs	-500	-5.000	4	5	b250c/kk/kb250c/kk
1601	BigBlind	7cAd	3h5h	Qd5s2s9hQs	-600	-6.000	4	5	b200b300c/b300c/kk/kk
1602	Button	Kc3d	7c5d	JcTs2h	250	2.500	2	3	b250c/kb250f
1603	BigBlind	TdKd	7d3s		50	0.500	0	1	f
1604	Button	4h2s	7dKh	Tc2h2cKcJs	4150	41.500	4	7	b250c/kb400c/kb1000c/kb2500c
1605	BigBlind	Kh6s	Tc4d		200	2.000	1	2	b200b300f
1606	Button	8c9s	Kd8h	Td7c4d	2250	22.500	3	4	b250b750b1250c/b1000b2000f
1607	BigBlind	5d3s	Qc8d	KsKdJcQh4h	-500	-5.000	5	6	b200b300c/kk/kk/kb100b200c
1608	Button	Td5s	5cKc	Ts4c2c2h7s	20000	200.000	5	5	b250b750b1250c/b1000b2000b10000b18000b18750c//
1609	BigBlind	2c3d	9c8h	AsTs8d	300	3.000	2	3	b200b300c/b300f
1610	Button	8dTh	9cJs	5s3h2h2c5h	-250	-2.500	4	4	b250c/kk/kk/kk
1611	BigBlind	5d9d	4dJd	Tc9c7c	300	3.000	2	3	b200b300c/b300f
1612	Button	TdAh	7c6s	Ac5s2h	300	3.000	2	3	b300c/kb450f
1613	BigBlind	7sAs	Jd9s	8h6c5d	2000	20.000	3	4	b200b300c/b450b1700b2950f
1614	Button	3h5s	9c7d		750	7.500	2	2	b250b750b1250f
1615	BigBlind	3cAc	6dAh	5c4d2h	2700	27.000	3	4	b200b300c/b450b2400b4350f
1616	Button	2h4h	4sTs	JcTc9c	250	2.500	2	3	b250c/kb250f
1617	BigBlind	Th4s	8cQc		1800	18.000	2	3	b200b300b1800b3300f
1618	Button	3hKs	5c6d	Kc9c4c6cTd	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
1619	BigBlind	6c8c	5cTh		200	2.000	1	2	b200b300f
1620	Button	5sAs	3hJs	Kd4c2s	250	2.500	2	3	b250c/kb250f
1621	BigBlind	KhKs	Ac4d	QsTh5s	450	4.500	2	3	b200b450c/b700f
1622	Button	Tc5d	6h2s		100	1.000	1	1	b250f
1623	BigBlind	6sKs	Ac2s	Kd7d2h2cQh	-16850	-168.500	5	6	b200b300c/b450c/b1150c/b2850b8900b14950c
1624	Button	6cKd	Th2s		100	1.000	1	1	b250f
1625	BigBlind	QhAs	7cTd		200	2.000	1	2	b200b450f
1626	Button	6hAh	5d5s	8h5c4hAs7d	20000	200.000	4	4	b300c/b300b1000b3300b7000b19700c//
1627	BigBlind	9c3d	6hKs	Th5c2c	300	3.000	2	3	b200b300c/b300f
1628	Button	Kh9s	9cQd	AsQhJc8s5h	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
1629	BigBlind	2d7h	Qc2s	QsTh6s	300	3.000	2	3	b200b300c/b300f
1630	Button	6d7s	5hQs	Tc9c2h8d	250	2.500	3	4	b250c/kk/kb400f
1631	BigBlind	6c7d	2hTh		200	2.000	1	2	b200b300f
1632	Button	4d2h	Th3s	QdJc3c4h5d	300	3.000	4	5	ck/kk/b100b200c/kk
1633	BigBlind	Td8h	5cAd	Js3h2h7c5s	-2100	-21.000	5	6	b200b300c/kk/kk/kb900b1800c
1634	Button	4h5s	4dKs	KcJc2dQd8d	-750	-7.500	4	5	b250c/kk/kk/b250b500c
1635	BigBlind	7cQc	3c6c	Th5h4s4h3s	-300	-3.000	4	5	b200b300c/kk/kk/kk
1636	Button	6h3s	JdJh	Ts9c4s6d7h	-6500	-65.000	5	7	b250b750b1250c/kk/b1000b2000c/kb3250c
1637	BigBlind	7dKs	9hTh	Qs8d3hAd	7200	72.000	6	7	b200b300b1800b3300c/kb300b600c/kb3300b6600f
1638	Button	8c9d	7s8s	Qs6h3d4d	4500	45.000	4	6	b250b750b1250c/b250b500c/b2750b5500f
1639	BigBlind	4c9d	Kc3h	QcTh4d	300	3.000	2	3	b200b300c/b300f
1640	Button	9cTd	Tc9s	Qs6c5c	500	5.000	2	3	b250c/b250b500f
1641	BigBlind	2c8c	4s8s	7s7h5d8dKc	3250	32.500	5	6	b200b300c/kk/b450b1700b2950c/b4900f
1642	Button	6cAc	9dAs	Ts7h6d	300	3.000	2	3	b300c/kb450f
1643	BigBlind	6c4h	JdTs	Qh3c2s8d	1200	12.000	4	5	b200b300c/kk/b300b900b1500f
1644	Button	5cQd	3h3s	7h6h5s	250	2.500	2	3	b250c/kb250f
1645	BigBlind	3hTh	Ac5d	5c4h4dKs9s	-1900	-19.000	6	7	b200b300c/kb100b200c/kb700b1400c/kk
1646	Button	7cAd	6c9h		100	1.000	1	1	b300f
1647	BigBlind	3cAh	2sJs	7c6c4cTd	600	6.000	3	4	b200b300c/b300c/b600f
1648	Button	5cJd	4cQd	Qc9h8h5d5s	2650	26.500	4	6	b250c/kk/b250b800c/kb1600c
1649	BigBlind	9sJs	3hKs	AdJhJcAs	4650	46.500	4	5	b200b300c/b450b2400b4350c/b4650f
1650	Button	9d8s	3c3s	QdJc6h5h3d	-250	-2.500	4	4	b250c/kk/kk/kk
1651	BigBlind	5c7s	QdJh	9c4d2c	1800	18.000	3	4	b200b300c/kb1500b3000f
1652	Button	6cQh	Jc7h	Td6d5h	250	2.500	2	3	b250c/kb400f
1653	BigBlind	Td4h	Ad2s	Kh5s5h2d8d	-500	-5.000	5	6	b200b300c/kk/kb100b200c/kk
1654	Button	5h7s	4d7h		100	1.000	1	1	b250f
1655	BigBlind	7hTs	2h5h	Js9h4cQhTh	-3100	-31.000	6	7	b200b300c/kb100b200c/kk/kb1300b2600c
1656	Button	4c7c	3h3s	7h5c3c8s2s	-20000	-200.000	5	6	b250c/kb400c/kb1000b3850b8450b19350c/
1657	BigBlind	2d7s	7d6s	Qs4s2s	1200	12.000	3	4	b200b300c/b450b900b2350f
1658	Button	Tc8s	Qc2d	9s6s6h	250	2.500	2	3	b250c/kb250f
1659	BigBlind	5hKs	Kc2s	8h2h2dAdKd	-2600	-26.000	7	7	b200b300c/kb100b200c/kk/b500b1300b2100b19500f
1660	Button	Ah8s	JdKh	9h7s6c	300	3.000	2	3	b300c/kb450f
1661	BigBlind	Qh4s	9cAh	7h7c5h5s4d	-3000	-30.000	5	6	b200b300c/b300b1500b2700c/kk/kk
1662	Button	QcKc	Jc7h		100	1.000	1	1	b300f
1663	BigBlind	4cQd	9d8h	KdJc4d8d9s	3600	36.000	5	6	b200b300c/b300c/b600c/kb2400b4800f
1664	Button	6d6h	9cKc	Qd7s5h	300	3.000	2	3	b300c/kb450f
1665	BigBlind	6d7h	8hQs		200	2.000	1	2	b200b300f
1666	Button	4h8h	9c3h		100	1.000	1	1	b250f
1667	BigBlind	6sJs	8h4s	JhTh9s	300	3.000	2	3	b200b300c/b300f
1668	Button	JcJs	4d8s		100	1.000	1	1	b300f
1669	BigBlind	7hQs	3c4s	Ks5d4cTs9h	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
1670	Button	KhJs	8c9h	Ts5h5c	300	3.000	2	3	b300c/kb300f
1671	BigBlind	QhQs	7dTd		1800	18.000	2	3	b200b450b1800b3150f
1672	Button	9c8s	7c7s	Kh9h6s	1250	12.500	3	4	b250b750b1250c/kb1900f
1673	BigBlind	AhTs	2hKs	9s8c4d	300	3.000	2	3	b200b300c/b300f
1674	Button	8cQc	JdJs	9h6h5dAsTs	-5000	-50.000	5	7	b250b750b1250c/kb1250c/kb2500c/kk
1675	BigBlind	TdQd	3hKh	Qh3d2c9c7d	20000	200.000	6	6	b200b300c/b450c/b1150b3250b5350c/b9150b13900c
1676	Button	5c8d	4d9d	KsQs7s	250	2.500	2	3	b250c/kb250f
1677	BigBlind	8cQh	TcQs	9s8d2dTs	2850	28.500	4	5	b200b300c/b450b1500b2550c/b2850f
1678	Button	7s9s	Kd9h	Ts5d4s	250	2.500	2	3	b250c/kb250f
1679	BigBlind	JcJh	TdQd	Ts2h2cQc7c	-20000	-200.000	5	5	b200b450c/b700c/b1150b2450b3750b18850c/
1680	Button	Qc6h	QdAs	Jh9d3s8d3c	-4250	-42.500	5	7	b250b750b1250c/b250b500c/b1250b2500c/kk
1681	BigBlind	3c4d	6sTs	Kh6c5s	3300	33.000	3	4	b200b300b1800b3300c/b3300f
1682	Button	KcKs	8cJc	Td3c2s	1800	18.000	3	4	b300c/kb450b1500b3400f
1683	BigBlind	4c2h	4hQh	AsJsJd	3300	33.000	3	4	b200b300b1800b3300c/b3300f
1684	Button	2s3s	8d8s	7h7d5cTh4h	-1500	-15.000	4	6	b250c/kb250c/kk/b500b1000c
1685	BigBlind	3dAs	8dQh	Ac7c5c	300	3.000	2	3	b200b300c/b300f
1686	Button	Ac6h	9c7h	Kd9s5cQhJc	-1750	-17.500	5	6	b250b750b1250c/b250b500c/kk/kk
1687	BigBlind	6cTs	3cJd	7h7c4h	400	4.000	3	4	b200b300c/kb100b200f
1688	Button	2c3s	3dJh	9s8c7d2h	100	1.000	3	4	ck/kk/kb100f
1689	BigBlind	2d8h	2h8s		50	0.500	0	1	f
1690	Button	5d6s	QcAd	Ah8c6d7h3s	-12600	-126.000	5	8	b250b750b1250c/kb1900c/kb3150c/kb6300c
1691	BigBlind	Th3s	5d5h	9s8s3d6c7h	3000	30.000	4	5	b200b300c/b300c/b600c/b1800c
1692	Button	4hKh	3c8c	Qc3s2d9sQs	-750	-7.500	4	5	b250c/b250b500c/kk/kk
1693	BigBlind	7hKh	3dAd	Th5d2s9h4d	-8700	-87.000	6	7	b200b300c/kb1500b3000c/kk/kb2700b5400c
1694	Button	7cAh	Jc8d	Tc8s4sJdKs	5700	57.000	5	8	b300c/kb450c/kb750b2850b4950c/kb5700f
1695	BigBlind	8hAs	6c9d		200	2.000	1	2	b200b300f
1696	Button	5cJc	4h6s	3d2s2d3sKc	0	0.000	4	5	b250c/kk/b250b500c/kk
1697	BigBlind	9sQs	3cQd	Kd7s5c9d	300	3.000	3	4	b200b300c/kk/b300f
1698	Button	7cAd	6d7h	Jd9s9h	300	3.000	2	3	b300c/kb300f
1699	BigBlind	9sQs	8dKs	KhTh9h	300	3.000	2	3	b200b300c/b300f
1700	Button	8c2s	AcQh	5d5c3dJc9s	-1750	-17.500	5	6	b250b750b1250c/kk/b250b500c/kk
1701	BigBlind	5h3s	6hKs	Jc8h5s	300	3.000	2	3	b200b300c/b300f
1702	Button	9cJc	4d4h	Ac9s3d	1250	12.500	3	4	b250b750b1250c/kb1900f
1703	BigBlind	2dAs	AcQs	8h7c2c5cQh	-3000	-30.000	4	5	b200b300c/b450c/b750c/b1500c
1704	Button	6cQh	7dJd		750	7.500	2	2	b250b750b1250f
1705	BigBlind	TcAs	4c6s	ThTd4s	300	3.000	2	3	b200b300c/b450f
1706	Button	7c9h	3cTd		100	1.000	1	1	b250f
1707	BigBlind	3d5s	2cQc	Jd8s7h	1800	18.000	3	4	b200b300c/kb1500b3000f
1708	Button	KhAh	4d4h	QdQc3h8h7h	4500	45.000	5	8	b300c/kb300b900b1500c/kb2700c/kb6750f
1709	BigBlind	5c4d	6sAs		1800	18.000	2	3	b200b300b1800b3300f
1710	Button	7d6h	5dKh	JdJc3s4cJs	-250	-2.500	4	4	b250c/kk/kk/kk
1711	BigBlind	9sQs	4dKd	Qd7c6dTcAs	1900	19.000	4	5	b200b300c/b450c/b1150c/kk
1712	Button	KdJs	TcTd	8d5h3dQsJc	8150	81.500	5	7	b250b750b1250c/b1000b2000c/kk/kb4900c
1713	BigBlind	4c9h	Tc5s	Jc8h6sJs	300	3.000	3	4	b200b300c/kk/b300f
1714	Button	5d2s	7cKc	9s8h4sJs5s	1750	17.500	5	7	b250b750b1250c/kk/b250b500c/kb2650f
1715	BigBlind	5c5d	2hJh	QhJs8d5h4d	750	7.500	4	5	b200b300c/kk/b450c/b1150f
1716	Button	9hKh	8dQd	Jd9c8c7c	750	7.500	3	5	b300c/kb450c/kb1150f
1717	BigBlind	Td6h	Kc3d	KsJh8c4s4h	1200	12.000	5	6	b200b300c/kk/b300c/kb600b1200f
1718	Button	9c6h	6c3s		100	1.000	1	1	b250f
1719	BigBlind	AhQs	4cJh		200	2.000	1	2	b200b450f
1720	Button	8sQs	8h2s		100	1.000	1	1	b250f
1721	BigBlind	4c6c	TcTd	9s5h2h7sAs	-7700	-77.000	7	8	b200b300c/kb100b200b1500b2800c/kb2300b4600c/kk
1722	Button	7cAs	5h3s		100	1.000	1	1	b300f
1723	BigBlind	Th7s	7d6s	Ks6d3c2h	2100	21.000	4	5	b200b300c/kb900b1800c/b2100f
1724	Button	9cAh	9sTs	KdQd3hKs	600	6.000	3	5	b300c/kb300c/kb600f
1725	BigBlind	Jc2s	2cAh	KdQdJh8d6c	600	6.000	4	5	b200b300c/b300c/kk/b600f
1726	Button	9c6d	3c9d		100	1.000	1	1	b250f
1727	BigBlind	5c5h	Ac3d	Tc6d6c6hQc	20000	200.000	6	6	b200b300c/b300b1500b2700c/b3000c/b6000b14000c
1728	Button	9hJs	2cTd		100	1.000	1	1	b250f
1729	BigBlind	8cTc	6h3s	Th4s2s8h	750	7.500	3	4	b200b300c/b450c/b1150f
1730	Button	Qc7d	6c2d		100	1.000	1	1	b250f
1731	BigBlind	5d9h	Jh2s	AhKd6c	400	4.000	3	4	b200b300c/kb100b200f
1732	Button	6dJs	JcKc	9h8s6s	1250	12.500	3	4	b250b750b1250c/kb1250f
1733	BigBlind	6cAh	Ad4h	6d5h3h5d2c	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
1734	Button	7dKh	Td8s	AdQs9h	1500	15.000	3	4	b250c/kb250b1250b2250f
1735	BigBlind	8c5s	2h8s		50	0.500	0	1	f
1736	Button	Ac8s	2h5h	KdTc6s	300	3.000	2	3	b300c/kb300f
1737	BigBlind	2c6s	Td3h		200	2.000	1	2	b200b300f
1738	Button	Kd6s	8c8h	Qs5d5c9sQc	-7800	-78.000	5	7	b300b900b1500c/kb1500c/b2400b4800c/kk
1739	BigBlind	9sTs	Kd3h	AcTh9c	300	3.000	2	3	b200b300c/b450f
1740	Button	4d3s	7d8h	Js5s4h6dKc	-4650	-46.500	5	7	b250c/kb400c/b350b700c/b1650b3300b18650f
1741	BigBlind	5c7d	4dTh		200	2.000	1	2	b200b300f
1742	Button	9cAh	2sJs	Ac8s7s8c	3600	36.000	4	6	b300c/kb450c/kb1150b2850b7000f
1743	BigBlind	4hKh	Jc9h	QhTh8h4dAd	4750	47.500	4	5	b200b300c/b450c/b1150c/b2850c
1744	Button	JcTs	TdAs	KdQd6d3sQc	-1000	-10.000	4	6	b250c/kb250c/kb500c/kk
1745	BigBlind	4dAs	3dKh	AcTc7c	300	3.000	2	3	b200b300c/b300f
1746	Button	4h7s	3d3s	Ad9d8h5s	250	2.500	3	4	b250c/kk/kb250f
1747	BigBlind	3cTh	4c3s	AdJc4s7cAs	-500	-5.000	5	6	b200b300c/kb100b200c/kk/kk
1748	Button	9cTd	Tc4d	AdKs2h6hJh	500	5.000	4	5	b250c/kk/kk/b250b500f
1749	BigBlind	Ac7d	Jh6s	Ah6d3h	300	3.000	2	3	b200b300c/b450f
1750	Button	5c5d	2c9c		100	1.000	1	1	b300f
1751	BigBlind	KcAd	4c2s		50	0.500	0	1	f
1752	Button	3cKs	JdAs		750	7.500	2	2	b250b750b1250f
1753	BigBlind	2hQs	3c8h		50	0.500	0	1	f
1754	Button	5cAh	Kc9d	Td7s5h	250	2.500	2	3	b250c/kb400f
1755	BigBlind	Qd5h	3dAh	QsJd6c3h8d	4750	47.500	4	5	b200b300c/b450c/b1150c/b2850c
1756	Button	9c4h	3hKs	KcQd3d8h	1200	12.000	4	5	ck/kk/b100b200b1100b2000f
1757	BigBlind	3cTh	4dJd	9s8s8dKd2h	1800	18.000	5	6	b200b300c/b300c/kk/kb1200b2400f
