street	board	potBefore	toCall	position	stackBefore	action	holeCards
River	Ad Tc 3h 6c 2s	38.000	0.000	BigBlind	181.000	Check	2dAh
River	Ad Tc 3h 6c 2s	66.500	28.500	BigBlind	181.000	Call	2dAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c8c
Preflop	-	5.000	1.000	Button	198.000	Call	7c8c
Flop	7s 7d 2c	10.500	4.500	Button	197.000	Call	7c8c
Turn	7s 7d 2c Ad	22.500	7.500	Button	192.500	Call	7c8c
River	7s 7d 2c Ad Ac	45.000	15.000	Button	185.000	Call	7c8c
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6s8s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	6s8s
Flop	Qd Jd 7c	25.000	0.000	BigBlind	187.500	Check	6s8s
Flop	Qd Jd 7c	44.000	19.000	BigBlind	187.500	Fold	6s8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdKs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	JdKs
Preflop	-	51.000	15.000	Button	182.000	Fold	JdKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7dAs
Flop	8c 6d 2d	5.000	0.000	BigBlind	197.500	Check	7dAs
Flop	8c 6d 2d	7.500	2.500	BigBlind	197.500	Call	7dAs
Turn	8c 6d 2d Kd	10.000	0.000	BigBlind	195.000	Check	7dAs
Turn	8c 6d 2d Kd	15.000	5.000	BigBlind	195.000	Fold	7dAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cAh
Preflop	-	5.000	1.000	Button	198.000	Call	2cAh
Flop	Td 5c 3d	10.500	4.500	Button	197.000	Raise:4.50	2cAh
Flop	Td 5c 3d	28.500	4.500	Button	188.000	Fold	2cAh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6cJc
Flop	Ah Js 5c	6.000	0.000	BigBlind	197.000	Check	6cJc
Flop	Ah Js 5c	10.500	4.500	BigBlind	197.000	Call	6cJc
Turn	Ah Js 5c Qc	15.000	0.000	BigBlind	192.500	Check	6cJc
Turn	Ah Js 5c Qc	26.500	11.500	BigBlind	192.500	Call	6cJc
River	Ah Js 5c Qc Jh	38.000	0.000	BigBlind	181.000	Check	6cJc
River	Ah Js 5c Qc Jh	66.500	28.500	BigBlind	181.000	Raise:74.00	6cJc
River	Ah Js 5c Qc Jh	321.500	78.500	BigBlind	78.500	Fold	6cJc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcAd
Preflop	-	5.000	1.000	Button	198.000	Call	TcAd
Flop	Jh 9c 8d	9.000	3.000	Button	197.000	Call	TcAd
Turn	Jh 9c 8d 3d	18.000	6.000	Button	194.000	Call	TcAd
River	Jh 9c 8d 3d 7c	36.000	12.000	Button	188.000	Call	TcAd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4cJc
Flop	Jd 7h 5h	5.000	0.000	BigBlind	197.500	Raise:2.50	4cJc
Flop	Jd 7h 5h	15.500	5.500	BigBlind	195.000	Call	4cJc
Turn	Jd 7h 5h Ts	21.000	0.000	BigBlind	189.500	Check	4cJc
Turn	Jd 7h 5h Ts	37.000	16.000	BigBlind	189.500	Call	4cJc
River	Jd 7h 5h Ts Ks	53.000	0.000	BigBlind	173.500	Check	4cJc
River	Jd 7h 5h Ts Ks	93.000	40.000	BigBlind	173.500	Call	4cJc
Preflop	-	1.500	0.500	Button	199.500	Fold	2c8d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3s8s
Flop	Kd 9c 7c	5.000	0.000	BigBlind	197.500	Check	3s8s
Flop	Kd 9c 7c	7.500	2.500	BigBlind	197.500	Fold	3s8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qh9s
Preflop	-	5.000	1.000	Button	198.000	Call	Qh9s
Flop	9h 5h 3c	9.000	3.000	Button	197.000	Call	Qh9s
Turn	9h 5h 3c 7d	18.000	6.000	Button	194.000	Call	Qh9s
River	9h 5h 3c 7d 4s	36.000	12.000	Button	188.000	Call	Qh9s
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	TdTh
Preflop	-	27.000	9.000	BigBlind	191.000	Call	TdTh
Flop	Ac Qs 4s	36.000	0.000	BigBlind	182.000	Check	TdTh
Flop	Ac Qs 4s	63.000	27.000	BigBlind	182.000	Fold	TdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2hAs
Preflop	-	5.000	1.000	Button	198.000	Call	2hAs
Flop	Ac Jd 7d	9.000	3.000	Button	197.000	Call	2hAs
Turn	Ac Jd 7d Th	18.000	6.000	Button	194.000	Call	2hAs
River	Ac Jd 7d Th Kd	36.000	12.000	Button	188.000	Call	2hAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kh4s
Flop	8h 7h 6c	5.000	0.000	BigBlind	197.500	Check	Kh4s
Flop	8h 7h 6c	9.000	4.000	BigBlind	197.500	Fold	Kh4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8d9s
Preflop	-	5.000	1.000	Button	198.000	Call	8d9s
Flop	Kd Th 5h	10.500	4.500	Button	197.000	Fold	8d9s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4cJs
Flop	Ac 5h 2s	5.000	0.000	BigBlind	197.500	Check	4cJs
Flop	Ac 5h 2s	9.000	4.000	BigBlind	197.500	Call	4cJs
Turn	Ac 5h 2s 4h	13.000	0.000	BigBlind	193.500	Check	4cJs
Turn	Ac 5h 2s 4h	23.000	10.000	BigBlind	193.500	Fold	4cJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc4s
Preflop	-	5.000	1.000	Button	198.000	Call	Tc4s
Flop	Ks 9d 2d	9.000	3.000	Button	197.000	Fold	Tc4s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6c5h
Flop	Kh Td 6h	6.000	0.000	BigBlind	197.000	Check	6c5h
Flop	Kh Td 6h	10.500	4.500	BigBlind	197.000	Call	6c5h
Turn	Kh Td 6h 7c	15.000	0.000	BigBlind	192.500	Check	6c5h
Turn	Kh Td 6h 7c	26.500	11.500	BigBlind	192.500	Fold	6c5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3hTs
Preflop	-	5.000	1.000	Button	198.000	Call	3hTs
Flop	Ad 8s 4c	9.000	3.000	Button	197.000	Fold	3hTs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5hTs
Flop	Ad Qd 8d	5.000	0.000	BigBlind	197.500	Check	5hTs
Flop	Ad Qd 8d	9.000	4.000	BigBlind	197.500	Fold	5hTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2d5d
Preflop	-	5.000	1.000	Button	198.000	Call	2d5d
Flop	Ah Th 6c	9.000	3.000	Button	197.000	Fold	2d5d
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	5h8h
Preflop	-	27.000	9.000	BigBlind	191.000	Fold	5h8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dJh
Preflop	-	5.000	1.000	Button	198.000	Call	5dJh
Flop	6h 6c 3s	9.000	3.000	Button	197.000	Fold	5dJh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6dQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AdTh
Preflop	-	5.000	1.000	Button	198.000	Call	AdTh
Flop	8d 7h 7c	10.500	4.500	Button	197.000	Call	AdTh
Turn	8d 7h 7c 8s	26.500	11.500	Button	192.500	Call	AdTh
River	8d 7h 7c 8s 8c	57.000	19.000	Button	181.000	Call	AdTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QdAh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QdAh
Flop	Ks 9d 6s	25.000	0.000	BigBlind	187.500	Check	QdAh
Flop	Ks 9d 6s	44.000	19.000	BigBlind	187.500	Fold	QdAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cJd
Preflop	-	5.000	1.000	Button	198.000	Fold	4cJd
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5dJd
Flop	9d 8d 8c	6.000	0.000	BigBlind	197.000	Raise:3.00	5dJd
Flop	9d 8d 8c	19.000	7.000	BigBlind	194.000	Call	5dJd
Turn	9d 8d 8c 5c	26.000	0.000	BigBlind	187.000	Check	5dJd
Turn	9d 8d 8c 5c	45.500	19.500	BigBlind	187.000	Call	5dJd
River	9d 8d 8c 5c 4s	65.000	0.000	BigBlind	167.500	Check	5dJd
River	9d 8d 8c 5c 4s	114.000	49.000	BigBlind	167.500	Fold	5dJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9cKs
Preflop	-	6.500	2.500	Button	198.000	Call	9cKs
Flop	Ah Ts 6s	13.500	4.500	Button	195.500	Call	9cKs
Turn	Ah Ts 6s Td	27.000	9.000	Button	191.000	Fold	9cKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc9s
Flop	Td 9h 3c	5.000	0.000	BigBlind	197.500	Check	Qc9s
Flop	Td 9h 3c	9.000	4.000	BigBlind	197.500	Call	Qc9s
Turn	Td 9h 3c Ac	13.000	0.000	BigBlind	193.500	Check	Qc9s
Turn	Td 9h 3c Ac	23.000	10.000	BigBlind	193.500	Call	Qc9s
River	Td 9h 3c Ac Js	33.000	0.000	BigBlind	183.500	Check	Qc9s
River	Td 9h 3c Ac Js	58.000	25.000	BigBlind	183.500	Fold	Qc9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6s9s
Preflop	-	5.000	1.000	Button	198.000	Call	6s9s
Flop	Qc 8d 3s	9.000	3.000	Button	197.000	Fold	6s9s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	8d4h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qd4h
Preflop	-	5.000	1.000	Button	198.000	Call	Qd4h
Flop	9s 5h 5d	10.500	4.500	Button	197.000	Fold	Qd4h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	JhQh
Preflop	-	27.000	9.000	BigBlind	191.000	Call	JhQh
Flop	Ac Qc 9d	36.000	0.000	BigBlind	182.000	Check	JhQh
Flop	Ac Qc 9d	63.000	27.000	BigBlind	182.000	Call	JhQh
Turn	Ac Qc 9d Ah	90.000	0.000	BigBlind	155.000	Check	JhQh
Turn	Ac Qc 9d Ah	157.500	67.500	BigBlind	155.000	Fold	JhQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c4d
Preflop	-	6.500	2.500	Button	198.000	Call	5c4d
Flop	Kd Th 8d	13.500	4.500	Button	195.500	Fold	5c4d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5hTh
Flop	Ah Qs 7s	6.000	0.000	BigBlind	197.000	Check	5hTh
Flop	Ah Qs 7s	10.500	4.500	BigBlind	197.000	Fold	5hTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3s7s
Preflop	-	6.500	2.500	Button	198.000	Fold	3s7s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5c6h
Flop	Ah Tc 7c	5.000	0.000	BigBlind	197.500	Check	5c6h
Flop	Ah Tc 7c	9.000	4.000	BigBlind	197.500	Fold	5c6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9h8s
Preflop	-	5.000	1.000	Button	198.000	Call	9h8s
Flop	Ah 6s 3s	9.000	3.000	Button	197.000	Call	9h8s
Turn	Ah 6s 3s 7d	18.000	6.000	Button	194.000	Call	9h8s
River	Ah 6s 3s 7d 8c	36.000	12.000	Button	188.000	Call	9h8s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Jd9h
Flop	Ah Qd 7d	6.000	0.000	BigBlind	197.000	Check	Jd9h
Flop	Ah Qd 7d	10.500	4.500	BigBlind	197.000	Fold	Jd9h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c8h
Preflop	-	5.000	1.000	Button	198.000	Fold	5c8h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6dTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c6s
Preflop	-	5.000	1.000	Button	198.000	Fold	4c6s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2d5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5cQd
Preflop	-	5.000	1.000	Button	198.000	Call	5cQd
Flop	Qs 7c 4d	9.000	3.000	Button	197.000	Call	5cQd
Turn	Qs 7c 4d 8c	21.000	9.000	Button	194.000	Call	5cQd
River	Qs 7c 4d 8c Kh	52.500	22.500	Button	185.000	Fold	5cQd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kc3h
Flop	Qs 8c 7h	5.000	0.000	BigBlind	197.500	Check	Kc3h
Flop	Qs 8c 7h	9.000	4.000	BigBlind	197.500	Fold	Kc3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2c2h
Preflop	-	6.500	2.500	Button	198.000	Call	2c2h
Flop	Ks 7c 6h	16.000	7.000	Button	195.500	Fold	2c2h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6sTs
Flop	Kh Js 4c	5.000	0.000	BigBlind	197.500	Check	6sTs
Flop	Kh Js 4c	9.000	4.000	BigBlind	197.500	Fold	6sTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad2s
Preflop	-	6.500	2.500	Button	198.000	Call	Ad2s
Flop	As 6d 5s	16.000	7.000	Button	195.500	Raise:12.50	Ad2s
Flop	As 6d 5s	60.500	12.500	Button	176.000	Fold	Ad2s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KdQh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	KdQh
Flop	Qc 7d 2s	25.000	0.000	BigBlind	187.500	Raise:2.50	KdQh
Flop	Qc 7d 2s	32.500	2.500	BigBlind	185.000	Call	KdQh
Turn	Qc 7d 2s 4h	35.000	0.000	BigBlind	182.500	Check	KdQh
Turn	Qc 7d 2s 4h	52.500	17.500	BigBlind	182.500	Call	KdQh
River	Qc 7d 2s 4h 5s	70.000	0.000	BigBlind	165.000	Check	KdQh
River	Qc 7d 2s 4h 5s	105.000	35.000	BigBlind	165.000	Call	KdQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d3h
Preflop	-	5.000	1.000	Button	198.000	Call	3d3h
Flop	Ks 8s 8c	9.000	3.000	Button	197.000	Call	3d3h
Turn	Ks 8s 8c Kd	18.000	6.000	Button	194.000	Call	3d3h
River	Ks 8s 8c Kd 9c	36.000	12.000	Button	188.000	Fold	3d3h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9sQs
Flop	Ah Ad 3s	5.000	0.000	BigBlind	197.500	Check	9sQs
Flop	Ah Ad 3s	9.000	4.000	BigBlind	197.500	Call	9sQs
Turn	Ah Ad 3s Kc	13.000	0.000	BigBlind	193.500	Raise:8.50	9sQs
Turn	Ah Ad 3s Kc	38.500	8.500	BigBlind	185.000	Call	9sQs
River	Ah Ad 3s Kc Ks	47.000	0.000	BigBlind	176.500	Check	9sQs
River	Ah Ad 3s Kc Ks	70.500	23.500	BigBlind	176.500	Fold	9sQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c9c
Preflop	-	6.500	2.500	Button	198.000	Call	7c9c
Flop	Ac 5s 2c	13.500	4.500	Button	195.500	Call	7c9c
Turn	Ac 5s 2c Ts	27.000	9.000	Button	191.000	Call	7c9c
River	Ac 5s 2c Ts 5c	54.000	18.000	Button	182.000	Call	7c9c
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5d6h
Flop	Ac Td 8d	5.000	0.000	BigBlind	197.500	Check	5d6h
Flop	Ac Td 8d	9.000	4.000	BigBlind	197.500	Fold	5d6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9dAh
Preflop	-	5.000	1.000	Button	198.000	Call	9dAh
Flop	Qd Qc 6h	9.000	3.000	Button	197.000	Call	9dAh
Turn	Qd Qc 6h 4c	18.000	6.000	Button	194.000	Fold	9dAh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4dAs
Flop	Ad 8s 8h	5.000	0.000	BigBlind	197.500	Check	4dAs
Flop	Ad 8s 8h	9.000	4.000	BigBlind	197.500	Call	4dAs
Turn	Ad 8s 8h Ts	13.000	0.000	BigBlind	193.500	Check	4dAs
Turn	Ad 8s 8h Ts	23.000	10.000	BigBlind	193.500	Call	4dAs
River	Ad 8s 8h Ts 6d	33.000	0.000	BigBlind	183.500	Check	4dAs
River	Ad 8s 8h Ts 6d	58.000	25.000	BigBlind	183.500	Fold	4dAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Tc3h
Preflop	-	5.000	1.000	Button	198.000	Fold	Tc3h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	QcQs
Preflop	-	27.000	9.000	BigBlind	191.000	Call	QcQs
Flop	Qh 5s 2d	36.000	0.000	BigBlind	182.000	Check	QcQs
Flop	Qh 5s 2d	63.000	27.000	BigBlind	182.000	Call	QcQs
Turn	Qh 5s 2d Tc	90.000	0.000	BigBlind	155.000	Check	QcQs
Turn	Qh 5s 2d Tc	157.500	67.500	BigBlind	155.000	Call	QcQs
River	Qh 5s 2d Tc Td	225.000	0.000	BigBlind	87.500	Check	QcQs
River	Qh 5s 2d Tc Td	312.500	87.500	BigBlind	87.500	Call	QcQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Th4s
Preflop	-	5.000	1.000	Button	198.000	Fold	Th4s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3cQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c6h
Preflop	-	5.000	1.000	Button	198.000	Call	9c6h
Flop	Kd 7h 3c	9.000	3.000	Button	197.000	Fold	9c6h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3h7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kh4s
Preflop	-	5.000	1.000	Button	198.000	Call	Kh4s
Flop	4h 3h 2d	9.000	3.000	Button	197.000	Call	Kh4s
Turn	4h 3h 2d 5c	18.000	6.000	Button	194.000	Fold	Kh4s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3c5c
Flop	6c 3h 3d	5.000	0.000	BigBlind	197.500	Check	3c5c
Flop	6c 3h 3d	9.000	4.000	BigBlind	197.500	Raise:8.50	3c5c
Flop	6c 3h 3d	46.000	16.000	BigBlind	185.000	Call	3c5c
Turn	6c 3h 3d 7c	62.000	0.000	BigBlind	169.000	Raise:59.00	3c5c
Turn	6c 3h 3d 7c	239.000	59.000	BigBlind	110.000	Raise:51.00	3c5c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QdKd
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	QdKd
Preflop	-	51.000	15.000	Button	182.000	Call	QdKd
Flop	Ah 9d 7h	99.000	33.000	Button	167.000	Fold	QdKd
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	8c2s
Preflop	-	1.500	0.500	Button	199.500	Fold	8h3s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5hAs
Flop	8h 6h 4c	6.000	0.000	BigBlind	197.000	Check	5hAs
Flop	8h 6h 4c	10.500	4.500	BigBlind	197.000	Call	5hAs
Turn	8h 6h 4c 5d	15.000	0.000	BigBlind	192.500	Check	5hAs
Turn	8h 6h 4c 5d	26.500	11.500	BigBlind	192.500	Fold	5hAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7hAs
Preflop	-	5.000	1.000	Button	198.000	Call	7hAs
Flop	Kh 9s 6d	9.000	3.000	Button	197.000	Call	7hAs
Turn	Kh 9s 6d Js	18.000	6.000	Button	194.000	Fold	7hAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	8cAs
Flop	Tc 5s 4d	6.000	0.000	BigBlind	197.000	Check	8cAs
Flop	Tc 5s 4d	10.500	4.500	BigBlind	197.000	Fold	8cAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c5h
Preflop	-	5.000	1.000	Button	198.000	Call	5c5h
Flop	Js 6c 5s	10.500	4.500	Button	197.000	Raise:10.50	5c5h
Flop	Js 6c 5s	46.500	10.500	Button	182.000	Call	5c5h
Turn	Js 6c 5s Ks	85.500	28.500	Button	171.500	Call	5c5h
River	Js 6c 5s Ks Qs	199.500	85.500	Button	143.000	Fold	5c5h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jh6s
Flop	Kc 7s 6c	5.000	0.000	BigBlind	197.500	Raise:2.50	Jh6s
Flop	Kc 7s 6c	12.500	2.500	BigBlind	195.000	Call	Jh6s
Turn	Kc 7s 6c As	15.000	0.000	BigBlind	192.500	Check	Jh6s
Turn	Kc 7s 6c As	22.500	7.500	BigBlind	192.500	Fold	Jh6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KcKh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KcKh
Preflop	-	51.000	15.000	Button	182.000	Raise:167.00	KcKh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3c6c
Flop	Th 7c 4c	5.000	0.000	BigBlind	197.500	Check	3c6c
Flop	Th 7c 4c	9.000	4.000	BigBlind	197.500	Raise:4.00	3c6c
Flop	Th 7c 4c	34.000	13.000	BigBlind	189.500	Call	3c6c
Turn	Th 7c 4c Ts	47.000	0.000	BigBlind	176.500	Check	3c6c
Turn	Th 7c 4c Ts	82.500	35.500	BigBlind	176.500	Fold	3c6c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6c8h
Preflop	-	5.000	1.000	Button	198.000	Call	6c8h
Flop	Qs 7s 5c	9.000	3.000	Button	197.000	Call	6c8h
Turn	Qs 7s 5c Ah	18.000	6.000	Button	194.000	Call	6c8h
River	Qs 7s 5c Ah 9d	36.000	12.000	Button	188.000	Raise:48.00	6c8h
River	Qs 7s 5c Ah 9d	192.000	48.000	Button	128.000	Call	6c8h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5dTh
Flop	6s 6h 4c	5.000	0.000	BigBlind	197.500	Check	5dTh
Flop	6s 6h 4c	9.000	4.000	BigBlind	197.500	Fold	5dTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9dAd
Preflop	-	5.000	1.000	Button	198.000	Call	9dAd
Flop	8c 6h 2d	10.500	4.500	Button	197.000	Call	9dAd
Turn	8c 6h 2d Kc	22.500	7.500	Button	192.500	Fold	9dAd
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jc2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c6s
Preflop	-	5.000	1.000	Button	198.000	Call	7c6s
Flop	Qc Jc Tc	9.000	3.000	Button	197.000	Fold	7c6s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6d9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kh8s
Preflop	-	5.000	1.000	Button	198.000	Call	Kh8s
Flop	Ks 8d 7c	10.500	4.500	Button	197.000	Raise:10.50	Kh8s
Flop	Ks 8d 7c	46.500	10.500	Button	182.000	Raise:171.50	Kh8s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Tc2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c5d
Preflop	-	5.000	1.000	Button	198.000	Call	9c5d
Flop	Kh 9h 2s	9.000	3.000	Button	197.000	Fold	9c5d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6dQh
Flop	Th 7d 2c	5.000	0.000	BigBlind	197.500	Check	6dQh
Flop	Th 7d 2c	9.000	4.000	BigBlind	197.500	Fold	6dQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kd9s
Preflop	-	5.000	1.000	Button	198.000	Call	Kd9s
Flop	Th 6d 4d	9.000	3.000	Button	197.000	Raise:12.00	Kd9s
Flop	Th 6d 4d	48.000	12.000	Button	182.000	Call	Kd9s
Turn	Th 6d 4d 5h	90.000	30.000	Button	170.000	Fold	Kd9s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	JsQs
Preflop	-	22.500	7.500	BigBlind	192.500	Call	JsQs
Flop	Qd Ts 3h	30.000	0.000	BigBlind	185.000	Check	JsQs
Flop	Qd Ts 3h	52.500	22.500	BigBlind	185.000	Call	JsQs
Turn	Qd Ts 3h 2h	75.000	0.000	BigBlind	162.500	Check	JsQs
Turn	Qd Ts 3h 2h	131.500	56.500	BigBlind	162.500	Raise:106.00	JsQs
Preflop	-	1.500	0.500	Button	199.500	Fold	2d8h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8sKs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	8sKs
Flop	Kc 6c 2s	25.000	0.000	BigBlind	187.500	Raise:2.50	8sKs
Flop	Kc 6c 2s	32.500	2.500	BigBlind	185.000	Call	8sKs
Turn	Kc 6c 2s 8c	35.000	0.000	BigBlind	182.500	Raise:12.50	8sKs
Turn	Kc 6c 2s 8c	72.500	12.500	BigBlind	170.000	Raise:157.50	8sKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Td6s
Preflop	-	5.000	1.000	Button	198.000	Fold	Td6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4cQd
Flop	Ac Qs Qc	5.000	0.000	BigBlind	197.500	Check	4cQd
Flop	Ac Qs Qc	9.000	4.000	BigBlind	197.500	Call	4cQd
Turn	Ac Qs Qc 7c	13.000	0.000	BigBlind	193.500	Raise:3.50	4cQd
Turn	Ac Qs Qc 7c	23.500	3.500	BigBlind	190.000	Call	4cQd
River	Ac Qs Qc 7c Tc	27.000	0.000	BigBlind	186.500	Check	4cQd
River	Ac Qs Qc 7c Tc	40.500	13.500	BigBlind	186.500	Fold	4cQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c6s
Preflop	-	6.500	2.500	Button	198.000	Call	8c6s
Flop	7s 6c 5s	13.500	4.500	Button	195.500	Call	8c6s
Turn	7s 6c 5s 7h	27.000	9.000	Button	191.000	Raise:18.00	8c6s
Turn	7s 6c 5s 7h	90.000	18.000	Button	164.000	Call	8c6s
River	7s 6c 5s 7h 3c	162.000	54.000	Button	146.000	Call	8c6s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	QdTh
Flop	Js 5c 3c	6.000	0.000	BigBlind	197.000	Check	QdTh
Flop	Js 5c 3c	10.500	4.500	BigBlind	197.000	Call	QdTh
Turn	Js 5c 3c Td	15.000	0.000	BigBlind	192.500	Check	QdTh
Turn	Js 5c 3c Td	26.500	11.500	BigBlind	192.500	Call	QdTh
River	Js 5c 3c Td 2s	38.000	0.000	BigBlind	181.000	Check	QdTh
River	Js 5c 3c Td 2s	66.500	28.500	BigBlind	181.000	Fold	QdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c4d
Preflop	-	5.000	1.000	Button	198.000	Call	5c4d
Flop	Qs 6c 5h	10.500	4.500	Button	197.000	Call	5c4d
Turn	Qs 6c 5h 2d	26.500	11.500	Button	192.500	Call	5c4d
River	Qs 6c 5h 2d Kc	66.500	28.500	Button	181.000	Fold	5c4d
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	KhAh
Preflop	-	27.000	9.000	BigBlind	191.000	Raise:63.00	KhAh
Preflop	-	236.500	74.500	BigBlind	119.000	Raise:44.50	KhAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dJh
Preflop	-	5.000	1.000	Button	198.000	Call	4dJh
Flop	Kd 9h 8c	9.000	3.000	Button	197.000	Fold	4dJh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6dJh
Preflop	-	1.500	0.500	Button	199.500	Fold	7c4s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	4c3d
Flop	Js Td 8h	5.000	0.000	BigBlind	197.500	Check	4c3d
Flop	Js Td 8h	9.000	4.000	BigBlind	197.500	Fold	4c3d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qh5s
